Time Stamp, NXCNC1-AVG (PPB), NOCNC1-AVG (PPB), N2CNC1-AVG (PPB), STABIL-AVG (PPM)
03/30/2023 21:00:01,    21.9209,     0.3576,    21.5632,     0.9314
03/30/2023 22:00:02,    17.6303,    -0.9566,    18.5869,     0.8402
03/30/2023 23:00:01,    13.5303,    -0.3158,    13.8460,     0.6546
03/31/2023 00:00:01,    18.6609,     0.8680,    17.7929,     0.7826
03/31/2023 01:00:01,    23.0821,     3.1561,    19.9260,     1.0055
03/31/2023 02:00:01,    23.1620,     3.3145,    19.8475,     1.2192
03/31/2023 03:00:01,    19.6500,     0.4175,    19.2325,     1.3194
03/31/2023 04:00:01,    15.2796,    -3.5355,    18.8151,     1.1096
03/31/2023 05:00:01,    12.6180,    -4.0848,    16.7028,     0.8519
03/31/2023 06:00:01,    15.9996,    -0.1380,    16.1375,     0.6837
03/31/2023 07:00:01,    13.5194,    -0.5941,    14.1135,     0.6866
03/31/2023 08:00:01,     8.4629,    -0.2074,     8.6703,     0.4783
03/31/2023 09:00:01,     7.3893,    -0.1417,     7.5310,     0.4106
03/31/2023 10:00:01,     4.6097,    -0.0987,     4.7085,     0.3379
03/31/2023 11:00:01,     3.6478,    -0.1151,     3.7628,     0.3112
03/31/2023 12:00:01,     2.8212,    -0.1265,     2.9477,     0.2843
03/31/2023 13:00:01,     1.6846,    -0.1726,     1.8571,     0.2623
03/31/2023 14:00:01,     1.5877,    -0.1001,     1.6877,     0.2529
03/31/2023 15:00:02,     0.8029,    -0.1705,     0.9733,     0.2311
03/31/2023 16:00:01,     1.5344,    -0.0908,     1.6252,     0.2574
03/31/2023 17:00:01,     1.4991,    -0.0775,     1.5766,     0.2519
03/31/2023 18:00:01,     1.0336,    -0.1336,     1.1672,     0.2486
03/31/2023 19:00:01,     0.3412,    -0.1283,     0.4695,     0.2265
03/31/2023 20:00:01,    -0.0917,    -0.1398,     0.0481,     0.2114
03/31/2023 21:00:01,    -0.4165,    -0.1267,    -0.2898,     0.2030
03/31/2023 22:00:01,    -0.6611,    -0.1394,    -0.5217,     0.1966
03/31/2023 23:00:01,    -0.8464,    -0.1351,    -0.7113,     0.1925
04/01/2023 00:00:01,    -1.1024,    -0.1261,    -0.9763,     0.1837
04/01/2023 01:00:01,    -1.2515,    -0.1283,    -1.1232,     0.1858
04/01/2023 02:00:01,    -1.3450,    -0.1409,    -1.2041,     0.1620
04/01/2023 03:00:01,    -0.3046,    -0.1320,    -0.1725,     0.2075
04/01/2023 04:00:01,    -0.1359,    -0.1428,     0.0069,     0.2148
04/01/2023 05:00:01,    -1.1263,    -0.1239,    -1.0024,     0.1782
04/01/2023 06:00:01,    -1.5396,    -0.1341,    -1.4055,     0.1750
04/01/2023 07:00:01,    -1.9179,    -0.1563,    -1.7616,     0.1644
04/01/2023 08:00:01,    -1.9900,    -0.1085,    -1.8815,     0.1617
04/01/2023 09:00:01,    -2.0796,    -0.1119,    -1.9678,     0.1559
04/01/2023 10:00:01,    -2.3777,    -0.1186,    -2.2591,     0.1414
04/01/2023 11:00:01,    -2.6460,    -0.1347,    -2.5112,     0.1370
04/01/2023 12:00:01,    -0.8914,    -0.0909,    -0.8005,     0.1888
04/01/2023 13:00:01,    -1.1373,    -0.1184,    -1.0189,     0.1735
04/01/2023 14:00:01,    -2.3928,    -0.0806,    -2.3122,     0.1548
04/01/2023 15:00:01,    -2.3300,    -0.1018,    -2.2282,     0.1526
04/01/2023 16:00:02,    -2.2027,    -0.1414,    -2.0613,     0.1666
04/01/2023 17:00:01,    -3.1532,    -0.1239,    -3.0294,     0.1447
04/01/2023 18:00:01,    -2.3017,    -0.1075,    -2.1942,     0.1684
04/01/2023 19:00:01,    -0.8704,    -0.1035,    -0.7669,     0.2113
04/01/2023 20:00:01,    -0.7746,    -0.0851,    -0.6895,     0.2271
04/01/2023 21:00:01,    -0.3448,    -0.1161,    -0.2287,     0.2246
04/01/2023 22:00:02,     0.8838,    -0.1221,     1.0059,     0.2544
04/01/2023 23:00:02,    -0.6016,    -0.1729,    -0.4286,     0.2121
04/02/2023 00:00:01,    -2.2466,    -0.1767,    -2.0699,     0.1825
04/02/2023 01:00:01,    -3.1872,    -0.1529,    -3.0343,     0.1529
04/02/2023 02:00:01,    -3.6164,    -0.1566,    -3.4598,     0.1390
04/02/2023 03:00:01,    -3.5762,    -0.1472,    -3.4290,     0.1369
04/02/2023 04:00:02,    -3.9102,    -0.1445,    -3.7657,     0.1322
04/02/2023 05:00:01,    -4.2417,    -0.1042,    -4.1375,     0.1261
04/02/2023 06:00:01,    -4.1455,    -0.1420,    -4.0035,     0.1202
04/02/2023 07:00:02,    -4.5593,    -0.1387,    -4.4206,     0.1214
04/02/2023 08:00:01,    -4.8961,    -0.1335,    -4.7627,     0.1033
04/02/2023 09:00:01,    -5.0159,    -0.1438,    -4.8721,     0.1079
04/02/2023 10:00:01,    -3.5515,    -0.1312,    -3.4203,     0.3438
04/02/2023 11:00:01,    -4.1037,    -0.1319,    -3.9717,     0.1283
04/02/2023 12:00:01,    -3.8289,    -0.1583,    -3.6706,     0.1312
04/02/2023 13:00:01,    -3.3549,    -0.1325,    -3.2224,     0.1492
04/02/2023 14:00:01,    -2.7021,    -0.1343,    -2.5677,     0.1651
04/02/2023 15:00:01,    -2.9284,    -0.0276,    -2.9008,     0.1571
04/02/2023 16:00:01,    -2.9010,    -0.1709,    -2.7301,     0.1630
04/02/2023 17:00:01,    -2.7214,    -0.1599,    -2.5615,     0.1703
04/02/2023 18:00:01,    -2.8178,    -0.1041,    -2.7138,     0.1584
04/02/2023 19:00:01,    -1.3526,    -0.0769,    -1.2756,     0.2378
04/02/2023 20:00:01,    -0.0360,    -0.0578,     0.0218,     0.2545
04/02/2023 21:00:01,    -1.3985,    -0.1216,    -1.2769,     0.2053
04/02/2023 22:00:01,    -1.5592,    -0.1378,    -1.4214,     0.2079
04/02/2023 23:00:01,    -0.2776,    -0.1353,    -0.1423,     0.2517
04/03/2023 00:00:01,     3.4732,    -0.1020,     3.5753,     0.3344
04/03/2023 01:00:01,     4.2718,    -0.1300,     4.4018,     0.3631
04/03/2023 02:00:01,     4.1889,    -0.1068,     4.2957,     0.3493
04/03/2023 03:00:02,     9.0126,    -0.0758,     9.0884,     0.5308
04/03/2023 04:00:01,     8.9146,    -0.1089,     9.0234,     0.4814
04/03/2023 05:00:02,    17.6549,     2.8204,    14.8345,     0.7953
04/03/2023 06:00:01,    14.3386,    -0.6607,    14.9993,     0.8646
04/03/2023 07:00:01,     7.9388,    -2.2671,    10.2058,     0.5705
04/03/2023 08:00:01,     2.4829,    -0.3806,     2.8634,     0.3250
04/03/2023 09:00:01,     0.7346,    -0.0994,     0.8340,     0.2458
04/03/2023 10:00:02,    -0.8049,    -0.1330,    -0.6720,     0.2238
04/03/2023 11:00:01,    -0.3651,    -0.1262,    -0.2390,     0.2199
04/03/2023 12:00:02,    -0.3613,    -0.1161,    -0.2452,     0.2189
04/03/2023 13:00:01,    -1.0407,    -0.1370,    -0.9036,     0.2025
04/03/2023 14:00:02,    -1.1246,    -0.1314,    -0.9932,     0.1978
04/03/2023 15:00:01,    -0.3954,    -0.1292,    -0.2662,     0.2394
04/03/2023 16:00:01,     0.2590,    -0.0584,     0.3174,     0.2413
04/03/2023 17:00:01,    -0.1197,    -0.0854,    -0.0342,     0.2239
04/03/2023 18:00:01,     0.9306,    -0.1210,     1.0515,     0.2656
04/03/2023 19:00:01,     3.8603,    -0.1004,     3.9607,     0.3346
04/03/2023 20:00:02,    10.3228,    -0.0157,    10.3385,     0.5324
04/03/2023 21:00:01,     9.8552,    -0.1481,    10.0033,     0.5138
04/03/2023 22:00:01,     9.0660,    -0.1077,     9.1737,     0.4940
04/03/2023 23:00:01,     9.7649,    -0.0947,     9.8596,     0.5117
04/04/2023 00:00:01,    10.6050,     0.3227,    10.2823,     0.5498
04/04/2023 01:00:02,    12.7664,    -0.1880,    12.9543,     0.6315
04/04/2023 02:00:01,    11.0397,    -0.3371,    11.3768,     0.5853
04/04/2023 03:00:01,     9.4199,    -0.1982,     9.6182,     0.5192
04/04/2023 04:00:02,     5.4737,    -0.1790,     5.6528,     0.3869
04/04/2023 05:00:01,     4.5710,    -0.0996,     4.6706,     0.3753
04/04/2023 06:00:01,     8.1556,    -0.0601,     8.2156,     0.4792
04/04/2023 07:00:01,     9.8153,    -0.0958,     9.9111,     0.5897
04/04/2023 08:00:01,     3.7189,    -0.2769,     3.9958,     0.3553
04/04/2023 09:00:02,     2.5075,    -0.1086,     2.6161,     0.3004
04/04/2023 10:00:01,     0.5600,    -0.1430,     0.7030,     0.2339
04/04/2023 11:00:01,     0.5419,    -0.0983,     0.6402,     0.2772
04/04/2023 12:00:01,     0.0923,    -0.1079,     0.2002,     0.2420
04/04/2023 13:00:01,     0.0917,    -0.1178,     0.2095,     0.2304
04/04/2023 14:00:01,     0.0539,    -0.1482,     0.2020,     0.2769
04/04/2023 15:00:01,    -0.4552,    -0.0868,    -0.3684,     0.2429
04/04/2023 16:00:01,     0.2396,    -0.1117,     0.3513,     0.2546
04/04/2023 17:00:01,     0.1558,    -0.0490,     0.2047,     0.2634
04/04/2023 18:00:01,     1.3783,    -0.0987,     1.4770,     0.3030
04/04/2023 19:00:01,     5.1567,    -0.0890,     5.2458,     0.4262
04/04/2023 20:00:01,     7.1791,    -0.1153,     7.2944,     0.5022
04/04/2023 21:00:01,     9.3494,    -0.0092,     9.3586,     0.5416
04/04/2023 22:00:01,     8.4782,    -0.1546,     8.6328,     0.5417
04/04/2023 23:00:01,     8.7693,    -0.0757,     8.8450,     0.5349
04/05/2023 00:00:01,     7.7841,    -0.1506,     7.9347,     0.5282
04/05/2023 01:00:01,     7.5279,     0.4796,     7.0483,     0.6067
04/05/2023 02:00:02,    18.3662,     7.4402,    10.9260,     1.1691
04/05/2023 03:00:01,     3.8333,    -6.1219,     9.9552,     0.9349
04/05/2023 04:00:01,    11.3350,     0.0804,    11.2546,     0.7840
04/05/2023 05:00:01,     9.9054,    -1.4922,    11.3976,     0.7503
04/05/2023 06:00:01,     3.2530,    -1.1585,     4.4115,     0.4219
04/05/2023 07:00:01,     0.0010,    -0.2080,     0.2090,     0.2666
04/05/2023 08:00:01,    -1.8487,    -0.1946,    -1.6541,     0.2113
04/05/2023 09:00:01,    -2.2359,    -0.1550,    -2.0809,     0.1689
04/05/2023 10:00:01,    -2.5012,    -0.1242,    -2.3770,     0.1621
04/05/2023 11:00:01,    -3.1011,    -0.1021,    -2.9990,     0.1485
04/05/2023 12:00:01,    -3.5234,    -0.1201,    -3.4033,     0.1333
04/05/2023 13:00:01,    -2.8738,    -0.1006,    -2.7732,     0.1575
04/05/2023 14:00:01,    -3.4181,    -0.1161,    -3.3020,     0.1298
04/05/2023 15:00:01,    -2.7860,    -0.1273,    -2.6587,     0.1377
04/05/2023 16:00:01,     1.0764,    -0.0666,     1.1430,     0.5629
04/05/2023 17:00:01,    -2.2957,    -0.1705,    -2.1252,     0.1804
04/05/2023 18:00:02,    -2.2203,    -0.0879,    -2.1324,     0.2035
04/05/2023 19:00:01,    -1.9965,    -0.1200,    -1.8766,     0.1862
04/05/2023 20:00:01,    -2.1436,    -0.1448,    -1.9987,     0.1944
04/05/2023 21:00:02,    -1.3185,    -0.1184,    -1.2001,     0.2293
04/05/2023 22:00:01,    -2.1945,    -0.1158,    -2.0788,     0.1941
04/05/2023 23:00:01,    -2.2780,    -0.1272,    -2.1508,     0.1886
04/06/2023 00:00:01,    -2.7740,    -0.1278,    -2.6462,     0.1717
04/06/2023 01:00:01,    -2.5599,    -0.1260,    -2.4339,     0.1785
04/06/2023 02:00:01,    -2.6841,    -0.1590,    -2.5251,     0.1835
04/06/2023 03:00:01,    -2.6447,    -0.1373,    -2.5074,     0.1793
04/06/2023 04:00:01,    -1.7457,    -0.1040,    -1.6418,     0.2051
04/06/2023 05:00:01,    -0.5586,    -0.1318,    -0.4268,     0.2358
04/06/2023 06:00:01,    -1.7802,    -0.1358,    -1.6444,     0.2124
04/06/2023 07:00:01,    -2.5172,    -0.1257,    -2.3915,     0.1894
04/06/2023 08:00:01,    -1.8508,    -0.1292,    -1.7216,     0.1873
04/06/2023 09:00:01,    -0.2950,    -0.1393,    -0.1556,     0.2658
04/06/2023 10:00:01,    -1.4576,    -0.1688,    -1.2888,     0.2113
04/06/2023 11:00:01,    -1.7053,    -0.1141,    -1.5912,     0.2174
04/06/2023 12:00:01,    -2.3513,    -0.1392,    -2.2122,     0.1848
04/06/2023 13:00:01,    -1.5217,    -0.1190,    -1.4027,     0.2098
04/06/2023 14:00:01,    -2.4973,    -0.1176,    -2.3796,     0.1967
04/06/2023 15:00:01,    -2.8979,    -0.1399,    -2.7580,     0.1856
04/06/2023 16:00:02,    -2.6082,    -0.0858,    -2.5224,     0.1997
04/06/2023 17:00:01,    -3.0875,    -0.0817,    -3.0058,     0.1638
04/06/2023 18:00:01,    -2.3548,    -0.0974,    -2.2575,     0.2061
04/06/2023 19:00:01,    -2.3321,    -0.1240,    -2.2081,     0.1931
04/06/2023 20:00:01,    -2.3307,    -0.1095,    -2.2212,     0.2012
04/06/2023 21:00:01,    -2.0089,    -0.1246,    -1.8843,     0.2126
04/06/2023 22:00:01,    -1.4757,    -0.1025,    -1.3732,     0.2298
04/06/2023 23:00:02,    -1.5360,    -0.1273,    -1.4087,     0.2222
04/07/2023 00:00:01,    -2.5282,    -0.1461,    -2.3821,     0.2014
04/07/2023 01:00:01,    -2.6654,    -0.1482,    -2.5172,     0.1921
04/07/2023 02:00:01,    -1.7189,    -0.1260,    -1.5929,     0.2226
04/07/2023 03:00:01,     1.5228,    -0.1095,     1.6323,     0.4116
04/07/2023 04:00:01,     0.0602,    -0.1527,     0.2129,     0.2880
04/07/2023 05:00:01,    -0.2727,    -0.1424,    -0.1304,     0.2868
04/07/2023 06:00:01,     0.0901,    -0.1287,     0.2188,     0.2866
04/07/2023 07:00:01,    -0.6049,    -0.1448,    -0.4601,     0.2803
04/07/2023 08:00:01,    -1.5972,    -0.2031,    -1.3941,     0.2412
04/07/2023 09:00:01,    -3.2316,    -0.1762,    -3.0554,     0.1865
04/07/2023 10:00:01,    -3.6098,    -0.1107,    -3.4991,     0.1596
04/07/2023 11:00:01,    -3.6933,    -0.1033,    -3.5900,     0.1661
04/07/2023 12:00:01,    -3.4437,    -0.1246,    -3.3190,     0.1665
04/07/2023 13:00:01,    -3.0616,    -0.1019,    -2.9597,     0.2202
04/07/2023 14:00:01,    -2.5601,    -0.1462,    -2.4139,     0.2248
04/07/2023 15:00:01,    -3.7333,    -0.0936,    -3.6397,     0.1592
04/07/2023 16:00:02,    -3.1297,    -0.0911,    -3.0387,     0.1698
04/07/2023 17:00:01,    -2.4744,    -0.0822,    -2.3922,     0.1967
04/07/2023 18:00:01,    -1.8863,    -0.0856,    -1.8008,     0.2140
04/07/2023 19:00:01,    -0.5489,    -0.1137,    -0.4352,     0.2664
04/07/2023 20:00:01,    -0.9695,    -0.1098,    -0.8596,     0.2423
04/07/2023 21:00:01,    -1.0889,    -0.1223,    -0.9666,     0.2354
04/07/2023 22:00:01,    -0.9822,    -0.0999,    -0.8823,     0.2431
04/07/2023 23:00:01,    -0.7425,    -0.1127,    -0.6299,     0.2651
04/08/2023 00:00:01,    -0.0746,    -0.1233,     0.0487,     0.2707
04/08/2023 01:00:02,     0.1615,    -0.0993,     0.2607,     0.2806
04/08/2023 02:00:01,     0.2750,    -0.1022,     0.3771,     0.2879
04/08/2023 03:00:01,     0.6868,    -0.1217,     0.8086,     0.2982
04/08/2023 04:00:01,     2.6024,    -0.1251,     2.7275,     0.3646
04/08/2023 05:00:01,     3.8953,    -0.0780,     3.9733,     0.4019
04/08/2023 06:00:01,     3.1314,    -0.1308,     3.2622,     0.3780
04/08/2023 07:00:01,     1.5431,    -0.1439,     1.6871,     0.3342
04/08/2023 08:00:01,     0.3972,    -0.1300,     0.5272,     0.2783
04/08/2023 09:00:01,    -0.7543,    -0.1250,    -0.6293,     0.2564
04/08/2023 10:00:02,    -1.3605,    -0.1283,    -1.2322,     0.2335
04/08/2023 11:00:02,    -1.4974,    -0.1101,    -1.3873,     0.2217
04/08/2023 12:00:01,    -1.5857,    -0.1186,    -1.4670,     0.2293
04/08/2023 13:00:01,    -1.2535,    -0.0928,    -1.1607,     0.2348
04/08/2023 14:00:01,    -1.0618,    -0.1196,    -0.9422,     0.2430
04/08/2023 15:00:01,    -0.9508,    -0.1298,    -0.8210,     0.2493
04/08/2023 16:00:01,    -1.0655,    -0.1177,    -0.9478,     0.2418
04/08/2023 17:00:01,    -1.1905,    -0.1137,    -1.0768,     0.2396
04/08/2023 18:00:01,    -0.3083,    -0.1093,    -0.1990,     0.2699
04/08/2023 19:00:01,     4.8039,    -0.1007,     4.9046,     0.4522
04/08/2023 20:00:01,    11.1614,    -0.0952,    11.2565,     0.6485
04/08/2023 21:00:01,    12.2470,    -0.0697,    12.3168,     0.6813
04/08/2023 22:00:01,    11.5000,    -0.1054,    11.6054,     0.6527
04/08/2023 23:00:01,    11.1582,    -0.1423,    11.3005,     0.6418
04/09/2023 00:00:01,     8.1095,    -0.1343,     8.2438,     0.5464
04/09/2023 01:00:01,     8.8609,    -0.1099,     8.9708,     0.5427
04/09/2023 02:00:01,    12.8964,    -0.0283,    12.9247,     0.6906
04/09/2023 03:00:01,     8.8265,    -0.1416,     8.9682,     0.5810
04/09/2023 04:00:01,    12.1691,     0.0175,    12.1517,     0.6944
04/09/2023 05:00:01,    15.0999,     0.6414,    14.4585,     0.7986
04/09/2023 06:00:01,     9.5293,    -0.8580,    10.3873,     0.6444
04/09/2023 07:00:01,     2.8292,    -0.2502,     3.0793,     0.3806
04/09/2023 08:00:01,     0.4731,    -0.1502,     0.6234,     0.3049
04/09/2023 09:00:01,    -0.6647,    -0.1479,    -0.5168,     0.2600
04/09/2023 10:00:01,    -1.2140,    -0.1201,    -1.0939,     0.2453
04/09/2023 11:00:01,    -1.2010,    -0.1037,    -1.0973,     0.2409
04/09/2023 12:00:01,    -1.3292,    -0.1023,    -1.2270,     0.2368
04/09/2023 13:00:01,    -1.4065,    -0.1282,    -1.2783,     0.2358
04/09/2023 14:00:01,    -1.5671,    -0.1192,    -1.4478,     0.2287
04/09/2023 15:00:01,    -1.8421,    -0.1153,    -1.7268,     0.2191
04/09/2023 16:00:01,    -1.7874,    -0.1342,    -1.6532,     0.2220
04/09/2023 17:00:01,    -1.6118,    -0.1416,    -1.4702,     0.2274
04/09/2023 18:00:01,     0.1492,    -0.1123,     0.2614,     0.2876
04/09/2023 19:00:01,     5.2732,    -0.0773,     5.3505,     0.4546
04/09/2023 20:00:02,    10.0053,    -0.0881,    10.0935,     0.5991
04/09/2023 21:00:01,    13.4087,     0.2023,    13.2065,     0.7603
04/09/2023 22:00:01,    11.2585,    -0.4036,    11.6621,     0.6660
04/09/2023 23:00:01,     7.0369,    -0.1591,     7.1960,     0.5405
04/10/2023 00:00:01,     9.6081,    -0.0793,     9.6874,     0.5778
04/10/2023 01:00:01,    13.5964,    -0.0208,    13.6173,     0.7201
04/10/2023 02:00:01,    15.7531,     0.0582,    15.6948,     0.8216
04/10/2023 03:00:01,    15.5747,    -0.0086,    15.5833,     0.8365
04/10/2023 04:00:01,    20.3252,     3.5048,    16.8204,     1.1033
04/10/2023 05:00:01,    18.9049,     2.2974,    16.6075,     1.2017
04/10/2023 06:00:01,    15.6723,    -0.5490,    16.2213,     1.2746
04/10/2023 07:00:02,    15.3074,    -2.7084,    18.0158,     1.1848
04/10/2023 08:00:01,    14.8906,    -2.5779,    17.4685,     0.9558
04/10/2023 09:00:01,    11.1453,    -0.8054,    11.9507,     0.7016
04/10/2023 10:00:02,     3.2972,    -0.2527,     3.5499,     0.3660
04/10/2023 11:00:01,     0.8271,    -0.1269,     0.9541,     0.2919
04/10/2023 12:00:01,     4.4211,    -0.1021,     4.5233,     0.4639
04/10/2023 13:00:01,     2.2741,    -0.1216,     2.3957,     0.3933
04/10/2023 14:00:01,    -1.0445,    -0.1334,    -0.9110,     0.2288
04/10/2023 15:00:01,    -1.2054,    -0.0915,    -1.1140,     0.2149
04/10/2023 16:00:01,    -1.5567,    -0.1077,    -1.4491,     0.2097
04/10/2023 17:00:01,    -0.6168,    -0.0622,    -0.5545,     0.2325
04/10/2023 18:00:01,     1.5176,    -0.0810,     1.5986,     0.3303
04/10/2023 19:00:01,    10.8510,    -0.0746,    10.9257,     0.6109
04/10/2023 20:00:01,    13.7301,     0.2131,    13.5171,     0.6946
04/10/2023 21:00:01,    18.3669,    -0.0661,    18.4330,     0.8749
04/10/2023 22:00:01,    18.6049,     0.1189,    18.4860,     0.8486
04/10/2023 23:00:01,    20.8609,     1.4971,    19.3637,     0.9677
04/11/2023 00:00:01,    20.4847,     0.5457,    19.9389,     1.0673
04/11/2023 01:00:02,    19.0344,    -0.4388,    19.4732,     1.0218
04/11/2023 02:00:01,    19.5050,     0.3676,    19.1373,     1.0130
04/11/2023 03:00:01,    21.8835,     3.6206,    18.2629,     1.1420
04/11/2023 04:00:01,    18.1101,     0.9884,    17.1217,     1.2352
04/11/2023 05:00:01,    18.6016,     2.3786,    16.2229,     1.4032
04/11/2023 06:00:01,    17.7451,     2.0941,    15.6511,     1.5402
04/11/2023 07:00:01,    15.2306,    -5.4752,    20.7058,     2.0210
04/11/2023 08:00:01,    13.8559,    -9.4493,    23.3053,     1.2266
04/11/2023 09:00:01,    11.0271,    -1.7492,    12.7763,     0.6822
04/11/2023 10:00:01,     2.6089,    -0.1964,     2.8053,     0.3366
04/11/2023 11:00:01,    -1.2475,    -0.1314,    -1.1161,     0.2316
04/11/2023 12:00:01,     0.9971,     2.5976,    -1.6005,     2.8674
04/11/2023 13:00:01,   -15.3629,   -12.7399,    -2.6230,     2.9475
04/11/2023 14:00:02,     0.0000,     0.0000,     0.0000,     0.0000
04/11/2023 15:00:01,    11.9538,     8.7551,     3.1986,     0.1147
04/11/2023 16:00:01,    11.6555,     8.7082,     2.9474,     0.2260
04/11/2023 17:00:01,    12.4930,     8.7607,     3.7324,     0.2453
04/11/2023 18:00:01,    13.5051,     8.7305,     4.7746,     0.2917
04/11/2023 19:00:01,    15.2850,     8.7068,     6.5782,     0.3478
04/11/2023 20:00:01,    14.1385,     8.7176,     5.4209,     0.2946
04/11/2023 21:00:01,    13.7146,     8.6967,     5.0179,     0.2972
04/11/2023 22:00:01,    13.6025,     8.7074,     4.8951,     0.2818
04/11/2023 23:00:01,    13.3670,     8.7241,     4.6429,     0.2686
04/12/2023 00:00:01,    13.5525,     8.6800,     4.8724,     0.2805
04/12/2023 01:00:01,    13.8799,     8.7107,     5.1692,     0.2907
04/12/2023 02:00:01,    14.2089,     8.6912,     5.5177,     0.2835
04/12/2023 03:00:01,    15.4227,     8.7070,     6.7157,     0.3278
04/12/2023 04:00:01,    16.3053,     8.6979,     7.6074,     0.3669
04/12/2023 05:00:02,    19.2183,     8.7487,    10.4696,     0.4544
04/12/2023 06:00:01,    19.4668,     8.6813,    10.7854,     0.4490
04/12/2023 07:00:01,    16.6201,     8.6923,     7.9279,     0.3669
04/12/2023 08:00:01,    14.3998,     8.6483,     5.7516,     0.3401
04/12/2023 09:00:01,    14.0542,     8.7030,     5.3513,     0.2546
04/12/2023 10:00:01,    12.8660,     8.6758,     4.1901,     0.2631
04/12/2023 11:00:01,    13.1127,     8.6686,     4.4441,     0.2601
04/12/2023 12:00:01,    12.8559,     8.7116,     4.1443,     0.2462
04/12/2023 13:00:01,    12.5166,     8.6794,     3.8372,     0.2349
04/12/2023 14:00:01,    11.9600,     8.7237,     3.2363,     0.2080
04/12/2023 15:00:01,    12.2765,     8.7136,     3.5629,     0.1429
04/12/2023 16:00:01,    12.3665,     8.7577,     3.6089,     0.1134
04/12/2023 17:00:01,    12.4963,     8.7838,     3.7125,     0.1108
04/12/2023 18:00:02,    12.4088,     8.7160,     3.6928,     0.1098
04/12/2023 19:00:01,    13.5205,     8.7256,     4.7949,     0.1478
04/12/2023 20:00:01,    13.8243,     8.7156,     5.1088,     0.1433
04/12/2023 21:00:01,    13.1060,     8.7055,     4.4005,     0.1215
04/12/2023 22:00:01,    12.2942,     8.7051,     3.5891,     0.1110
04/12/2023 23:00:02,    13.0579,     8.7013,     4.3566,     0.1259
04/13/2023 00:00:01,    12.9128,     8.6960,     4.2168,     0.1243
04/13/2023 01:00:01,    12.5505,     8.7244,     3.8261,     0.1230
04/13/2023 02:00:01,    13.0801,     8.7082,     4.3720,     0.1303
04/13/2023 03:00:01,    14.6339,     8.7064,     5.9275,     0.1608
04/13/2023 04:00:01,    18.9854,     9.0132,     9.9721,     0.3172
04/13/2023 05:00:02,    27.9845,     9.6021,    18.3823,     0.3595
04/13/2023 06:00:01,    29.9304,    10.6835,    19.2469,     0.4310
04/13/2023 07:00:01,    23.5782,     5.8920,    17.6863,     0.3879
04/13/2023 08:00:01,    18.0261,     8.3605,     9.6655,     0.2336
04/13/2023 09:00:02,    15.7563,     8.6829,     7.0734,     0.1840
04/13/2023 10:00:01,    13.2320,     8.6748,     4.5572,     0.1365
04/13/2023 11:00:01,    11.0439,     8.7047,     2.3392,     0.0981
04/13/2023 12:00:01,    10.4725,     8.7077,     1.7649,     0.1046
04/13/2023 13:00:01,    10.1676,     8.7131,     1.4545,     0.1301
04/13/2023 14:00:01,    10.3138,     8.7194,     1.5945,     0.1410
04/13/2023 15:00:02,    10.7788,     8.7220,     2.0568,     0.1843
04/13/2023 16:00:01,    11.1420,     8.7382,     2.4038,     0.2034
04/13/2023 17:00:01,    11.3947,     8.7610,     2.6336,     0.2072
04/13/2023 18:00:02,    12.8470,     8.7580,     4.0891,     0.3080
04/13/2023 19:00:01,    19.8545,     8.7448,    11.1097,     0.4268
04/13/2023 20:00:01,    23.6315,     8.9504,    14.6811,     0.5787
04/13/2023 21:00:01,    28.8664,     8.8817,    19.9847,     0.6945
04/13/2023 22:00:01,    28.5151,     8.7737,    19.7413,     0.7153
04/13/2023 23:00:01,    25.7980,     8.3800,    17.4180,     0.6346
04/14/2023 00:00:01,    26.6866,     8.9731,    17.7136,     0.6251
04/14/2023 01:00:01,    25.1161,     8.7040,    16.4121,     0.6306
04/14/2023 02:00:01,    26.2241,     9.1686,    17.0556,     0.6259
04/14/2023 03:00:01,    26.3174,     9.4963,    16.8211,     0.6727
04/14/2023 04:00:01,    26.8030,    10.1912,    16.6118,     0.7228
04/14/2023 05:00:02,    24.6977,     9.4819,    15.2159,     0.7947
04/14/2023 06:00:01,    23.1802,     7.7234,    15.4568,     0.7290
04/14/2023 07:00:01,    25.2913,     7.6083,    17.6830,     0.7485
04/14/2023 08:00:01,    27.1780,     7.4880,    19.6900,     0.7098
04/14/2023 09:00:01,    20.3135,     8.3366,    11.9769,     0.4793
04/14/2023 10:00:02,    14.5073,     8.6721,     5.8352,     0.3028
04/14/2023 11:00:01,    12.3773,     8.7123,     3.6650,     0.2053
04/14/2023 12:00:01,    11.5212,     8.6913,     2.8299,     0.1948
04/14/2023 13:00:01,    10.6742,     8.7042,     1.9701,     0.1718
04/14/2023 14:00:01,    10.8911,     8.6880,     2.2031,     0.1926
04/14/2023 15:00:01,    10.1666,     8.6994,     1.4672,     0.1877
04/14/2023 16:00:01,    11.0889,     8.7128,     2.3761,     0.2360
04/14/2023 17:00:01,    11.5262,     8.7540,     2.7723,     0.2170
04/14/2023 18:00:01,    13.8839,     8.7195,     5.1644,     0.2863
04/14/2023 19:00:01,    19.8837,     8.7809,    11.1028,     0.4918
04/14/2023 20:00:02,    22.8082,     8.7304,    14.0778,     0.5417
04/14/2023 21:00:01,    23.0715,     8.7461,    14.3254,     0.5827
